FECHA_MEDICION,LABORATORIO_COSTERO,ANOMALIA_TEMPERATURA
2004-12-03,TUMBES,0.3754
2004-12-04,CALLAO,-0.22
2004-12-04,CHICAMA,-0.5
2004-12-04,HUACHO,0.2844
2004-12-04,ILO,-1.1544
2004-12-04,PAITA,-1.428
2004-12-04,PISCO,1.9033
2004-12-04,SAN JOSE,-0.213
2004-12-04,TUMBES,0.3088
2004-12-05,CHICAMA,-0.4
2004-12-05,CHIMBOTE,0.05
2004-12-05,HUACHO,-0.0156
2004-12-05,PISCO,1.6033
2004-12-05,SAN JOSE,0.087
2004-12-06,CALLAO,-0.14
2004-12-06,CHICAMA,-0.7
2004-12-06,CHIMBOTE,0.28
2004-12-06,HUACHO,-0.4156
2004-12-06,ILO,-0.9211
2004-12-06,PAITA,-1.3947
2004-12-06,PISCO,1.5699
2004-12-06,SAN JOSE,-0.213
2004-12-06,TUMBES,-0.9579
2004-12-07,CALLAO,-0.2
2004-12-07,CHICAMA,-0.9
2004-12-07,CHIMBOTE,-0.5
2004-12-07,HUACHO,0.2293
2004-12-07,ILO,-0.3942
2004-12-07,PAITA,-1.4052
2004-12-07,PISCO,1.1684
2004-12-07,SAN JOSE,-0.6065
2004-12-07,TUMBES,0.1779
2004-12-08,CHICAMA,-1.0
2004-12-08,CHIMBOTE,0.76
2004-12-08,HUACHO,-0.4374
2004-12-08,PAITA,-0.3719
2004-12-08,PISCO,1.4018
2004-12-08,SAN JOSE,-0.6732
2004-12-08,TUMBES,0.1112
2004-12-09,CALLAO,-0.26
2004-12-09,CHICAMA,-0.8
2004-12-09,CHIMBOTE,-0.04
2004-12-09,HUACHO,-0.5041
2004-12-09,ILO,0.2725
2004-12-09,PAITA,0.8615
2004-12-09,PISCO,1.2018
2004-12-09,SAN JOSE,-1.6732
2004-12-09,TUMBES,-0.0888
2004-12-10,CALLAO,-0.43
2004-12-10,CHICAMA,-0.6
2004-12-10,CHIMBOTE,0.0
2004-12-10,HUACHO,-0.7707
2004-12-10,ILO,1.0392
2004-12-10,PAITA,0.4281
2004-12-10,PISCO,1.6684
2004-12-10,SAN JOSE,-0.3399
2004-12-10,TUMBES,-0.6221
2004-12-11,CALLAO,-0.3
2004-12-11,CHICAMA,-0.6
2004-12-11,HUACHO,-0.6374
2004-12-11,ILO,0.9058
2004-12-11,PAITA,-1.0385
2004-12-11,PISCO,1.5018
2004-12-11,SAN JOSE,-0.2732
2004-12-11,TUMBES,-1.2888
2004-12-12,CHICAMA,-0.8
2004-12-12,CHIMBOTE,-0.29
2004-12-12,PAITA,-1.3721
2004-12-12,PISCO,0.7548
2004-12-12,SAN JOSE,-0.319
2004-12-13,CALLAO,0.07
2004-12-13,CHICAMA,-0.7
2004-12-13,CHIMBOTE,-0.83
2004-12-13,HUACHO,-0.6028
2004-12-13,ILO,1.0353
2004-12-13,PAITA,-1.6388
2004-12-13,PISCO,1.5882
2004-12-13,SAN JOSE,0.1143
2004-12-13,TUMBES,0.862
2004-12-14,CALLAO,0.23
2004-12-14,CHICAMA,0.1
2004-12-14,CHIMBOTE,0.11
2004-12-14,HUACHO,-0.3361
2004-12-14,ILO,2.902
2004-12-14,PAITA,-1.6721
2004-12-14,PISCO,1.4215
2004-12-14,SAN JOSE,-0.5857
2004-12-14,TUMBES,-0.2047
2004-12-15,CALLAO,0.0
2004-12-15,CHICAMA,0.7
2004-12-15,CHIMBOTE,0.01
2004-12-15,HUACHO,-0.7028
2004-12-15,ILO,0.302
2004-12-15,PAITA,-0.9054
2004-12-15,PISCO,0.6548
2004-12-15,SAN JOSE,-0.219
2004-12-15,TUMBES,-0.038
2004-12-16,CALLAO,-0.53
2004-12-16,CHICAMA,0.4
2004-12-16,CHIMBOTE,-0.16
2004-12-16,HUACHO,-0.1694
2004-12-16,ILO,0.4687
2004-12-16,PAITA,-0.1388
2004-12-16,PISCO,1.2548
2004-12-16,SAN JOSE,0.6476
2004-12-16,TUMBES,-0.0714
2004-12-17,CALLAO,0.0
2004-12-17,CHICAMA,0.5
2004-12-17,CHIMBOTE,0.04
2004-12-17,HUACHO,-0.6264
2004-12-17,ILO,1.8096
2004-12-17,PAITA,-0.537
2004-12-17,PISCO,0.9111
2004-12-17,SAN JOSE,-0.0103
2004-12-17,TUMBES,-0.2439
2004-12-18,CALLAO,-0.07
2004-12-18,CHICAMA,-0.1
2004-12-18,HUACHO,-0.8264
2004-12-18,ILO,0.8762
2004-12-18,PAITA,-0.8703
2004-12-18,PISCO,1.1111
2004-12-18,SAN JOSE,0.123
2004-12-18,TUMBES,-1.1439
2004-12-19,CHICAMA,-0.3
2004-12-19,CHIMBOTE,0.6
2004-12-19,PISCO,1.2778
2004-12-19,SAN JOSE,-0.5436
2004-12-20,CALLAO,-0.34
2004-12-20,CHICAMA,0.0
2004-12-20,CHIMBOTE,1.2
2004-12-20,HUACHO,-0.5264
2004-12-20,ILO,0.2429
2004-12-20,PAITA,-1.6037
2004-12-20,PISCO,0.9445
2004-12-20,SAN JOSE,-0.377
2004-12-20,TUMBES,-0.7772
2004-12-21,CALLAO,-0.4
2004-12-21,CHICAMA,-0.4
2004-12-21,CHIMBOTE,0.84
2004-12-21,HUACHO,-0.6597
2004-12-21,ILO,0.1096
2004-12-21,PAITA,-0.437
2004-12-21,PISCO,1.3778
2004-12-21,SAN JOSE,-0.077
2004-12-21,TUMBES,0.3228
2004-12-22,CALLAO,-0.49
2004-12-22,CHICAMA,-0.3
2004-12-22,CHIMBOTE,-0.08
2004-12-22,HUACHO,-0.4574
2004-12-22,ILO,-0.1631
2004-12-22,PAITA,-0.4988
2004-12-22,PISCO,0.672
2004-12-22,SAN JOSE,-0.5479
2004-12-22,TUMBES,-0.2922
2004-12-23,CALLAO,-0.39
2004-12-23,CHICAMA,-0.6
2004-12-23,CHIMBOTE,0.25
2004-12-23,HUACHO,-0.7574
2004-12-23,ILO,-0.2298
2004-12-23,PISCO,0.572
2004-12-23,SAN JOSE,-0.3813
2004-12-23,TUMBES,-1.1589
2004-12-24,CHICAMA,-0.6
2004-12-24,PISCO,0.8386
2004-12-24,SAN JOSE,-0.2479
2004-12-25,CHICAMA,-0.5
2004-12-25,PISCO,1.2053
2004-12-25,SAN JOSE,-0.4479
2004-12-26,CHICAMA,-0.6
2004-12-26,CHIMBOTE,0.02
2004-12-26,PISCO,1.1053
2004-12-26,SAN JOSE,-0.2479
2004-12-27,CALLAO,-0.49
2004-12-27,CHICAMA,-0.3
2004-12-27,CHIMBOTE,0.26
2004-12-27,HUACHO,-0.751
2004-12-27,ILO,0.5835
2004-12-27,PAITA,0.3003
2004-12-27,PISCO,1.2717
2004-12-27,SAN JOSE,-0.6755
2004-12-27,TUMBES,-0.1088
2004-12-28,CALLAO,-0.56
2004-12-28,CHICAMA,-0.3
2004-12-28,CHIMBOTE,0.83
2004-12-28,HUACHO,-0.551
2004-12-28,ILO,1.3502
2004-12-28,PAITA,-1.5664
2004-12-28,PISCO,1.5384
2004-12-28,SAN JOSE,0.1245
2004-12-28,TUMBES,-0.7755
2004-12-29,CALLAO,-0.73
2004-12-29,CHICAMA,-0.4
2004-12-29,CHIMBOTE,0.36
2004-12-29,HUACHO,-0.2176
2004-12-29,ILO,0.2835
2004-12-29,PAITA,1.1003
2004-12-29,PISCO,1.3384
2004-12-29,SAN JOSE,0.0578
2004-12-29,TUMBES,-0.4088
2004-12-30,CALLAO,-0.53
2004-12-30,CHICAMA,-0.3
2004-12-30,CHIMBOTE,0.09
2004-12-30,HUACHO,-0.7843
2004-12-30,ILO,0.6169
2004-12-30,PISCO,1.5717
2004-12-30,SAN JOSE,0.6578
2004-12-31,CHICAMA,-0.1
2004-12-31,CHIMBOTE,-1.24
2004-12-31,ILO,1.0169
2004-12-31,PISCO,1.2384
2004-12-31,SAN JOSE,0.4245
2005-01-01,CHICAMA,0.2
2005-01-01,PISCO,0.798
2005-01-01,SAN JOSE,0.1433
2005-01-02,CHICAMA,-0.2
2005-01-02,HUACHO,0.5962
2005-01-02,PISCO,1.0647
2005-01-02,SAN JOSE,0.2766
2005-01-03,CALLAO,0.25
2005-01-03,CHICAMA,0.1
2005-01-03,CHIMBOTE,0.67
2005-01-03,HUACHO,0.4296
2005-01-03,ILO,0.2748
2005-01-03,PAITA,1.9657
2005-01-03,PISCO,1.1313
2005-01-03,SAN JOSE,-0.2234
2005-01-03,TUMBES,-0.297
2005-01-04,CALLAO,-0.72
2005-01-04,CHICAMA,-0.2
2005-01-04,CHIMBOTE,-0.2
2005-01-04,HUACHO,0.3629
2005-01-04,ILO,0.5081
2005-01-04,PAITA,1.7323
2005-01-04,PISCO,1.0647
2005-01-04,SAN JOSE,-0.59
2005-01-04,TUMBES,-0.397
2005-01-05,CALLAO,-0.75
2005-01-05,CHICAMA,-0.2
2005-01-05,CHIMBOTE,0.17
2005-01-05,HUACHO,0.5962
2005-01-05,ILO,1.3748
2005-01-05,PAITA,0.7323
2005-01-05,PISCO,1.4313
2005-01-05,SAN JOSE,-1.09
2005-01-05,TUMBES,0.1363
2005-01-06,CALLAO,-1.01
2005-01-06,CHICAMA,-0.6
2005-01-06,CHIMBOTE,0.25
2005-01-06,HUACHO,0.5642
2005-01-06,ILO,0.6599
2005-01-06,PAITA,0.3169
2005-01-06,PISCO,1.1131
2005-01-06,SAN JOSE,-1.3168
2005-01-06,TUMBES,0.115
2005-01-07,CALLAO,-0.51
2005-01-07,CHICAMA,-0.5
2005-01-07,CHIMBOTE,0.98
2005-01-07,HUACHO,-0.2025
2005-01-07,ILO,-0.0068
2005-01-07,PAITA,-0.1831
2005-01-07,PISCO,1.5131
2005-01-07,SAN JOSE,-0.5168
2005-01-07,TUMBES,0.2817
2005-01-08,CALLAO,-0.64
2005-01-08,CHICAMA,-0.3
2005-01-08,CHIMBOTE,1.08
2005-01-08,ILO,-0.0734
2005-01-08,PAITA,0.1169
2005-01-08,PISCO,1.4131
2005-01-08,SAN JOSE,-0.3168
2005-01-09,CHICAMA,-0.3
2005-01-09,CHIMBOTE,-0.55
2005-01-09,HUACHO,0.6308
2005-01-09,PAITA,-0.3164
2005-01-09,PISCO,1.1797
2005-01-09,SAN JOSE,-0.3168
2005-01-10,CALLAO,-0.01
2005-01-10,CHICAMA,0.0
2005-01-10,CHIMBOTE,0.68
2005-01-10,HUACHO,-0.3692
2005-01-10,ILO,-0.5401
2005-01-10,PAITA,-0.1831
2005-01-10,PISCO,1.7131
2005-01-10,SAN JOSE,0.0499
2005-01-10,TUMBES,0.715
2005-01-11,CALLAO,-0.11
2005-01-11,CHICAMA,0.1
2005-01-11,CHIMBOTE,0.63
2005-01-11,HUACHO,-0.4269
2005-01-11,ILO,-0.2471
2005-01-11,PAITA,1.6874
2005-01-11,PISCO,2.3194
2005-01-11,SAN JOSE,-0.0125
2005-01-11,TUMBES,0.8653
2005-01-12,CALLAO,-0.37
2005-01-12,CHICAMA,0.3
2005-01-12,CHIMBOTE,1.0
2005-01-12,HUACHO,-0.7935
2005-01-12,ILO,1.7863
2005-01-12,PAITA,0.7207
2005-01-12,PISCO,1.9861
2005-01-12,SAN JOSE,0.6875
2005-01-12,TUMBES,0.3986
2005-01-13,CALLAO,-0.87
2005-01-13,CHICAMA,1.1
2005-01-13,CHIMBOTE,0.73
2005-01-13,HUACHO,0.1065
2005-01-13,ILO,0.6863
2005-01-13,PAITA,0.7207
2005-01-13,PISCO,1.7861
2005-01-13,SAN JOSE,0.7208
2005-01-13,TUMBES,0.9653
2005-01-14,CALLAO,-0.97
2005-01-14,CHICAMA,0.3
2005-01-14,CHIMBOTE,1.23
2005-01-14,HUACHO,0.1898
2005-01-14,ILO,-1.3471
2005-01-14,PAITA,-0.346
2005-01-14,PISCO,0.9528
2005-01-14,SAN JOSE,0.7542
2005-01-14,TUMBES,0.532
2005-01-15,CALLAO,-0.77
2005-01-15,CHICAMA,0.1
2005-01-15,CHIMBOTE,0.53
2005-01-15,ILO,-0.9137
2005-01-15,PAITA,1.3707
2005-01-15,PISCO,1.2528
2005-01-15,SAN JOSE,0.7875
2005-01-15,TUMBES,1.032
2005-01-16,CHICAMA,0.3
2005-01-16,HUACHO,-1.288
2005-01-16,PAITA,0.9127
2005-01-16,PISCO,1.6052
2005-01-16,SAN JOSE,0.7909
2005-01-17,CALLAO,-0.11
2005-01-17,CHICAMA,0.5
2005-01-17,CHIMBOTE,1.11
2005-01-17,HUACHO,-0.988
2005-01-17,ILO,-0.7122
2005-01-17,PAITA,0.5127
2005-01-17,PISCO,1.2385
2005-01-17,SAN JOSE,0.6576
2005-01-17,TUMBES,0.5622
2005-01-18,CALLAO,-0.14
2005-01-18,CHICAMA,0.7
2005-01-18,CHIMBOTE,1.08
2005-01-18,HUACHO,-0.9547
2005-01-18,ILO,-0.4122
2005-01-18,PAITA,0.4794
2005-01-18,PISCO,1.4718
2005-01-18,SAN JOSE,1.2243
2005-01-18,TUMBES,0.7955
2005-01-19,CALLAO,-0.34
2005-01-19,CHICAMA,0.8
2005-01-19,CHIMBOTE,2.14
2005-01-19,HUACHO,-1.1213
2005-01-19,ILO,-0.7788
2005-01-19,PAITA,0.246
2005-01-19,PISCO,1.8052
2005-01-19,SAN JOSE,1.5243
2005-01-19,TUMBES,0.8622
2005-01-20,CALLAO,-0.21
2005-01-20,CHICAMA,0.9
2005-01-20,CHIMBOTE,2.18
2005-01-20,HUACHO,-0.1213
2005-01-20,ILO,-0.0122
2005-01-20,PAITA,-1.2873
2005-01-20,PISCO,0.8718
2005-01-20,SAN JOSE,1.4576
2005-01-20,TUMBES,0.8622
2005-01-21,CALLAO,-0.21
2005-01-21,CHICAMA,0.7
2005-01-21,CHIMBOTE,1.21
2005-01-21,HUACHO,-1.6108
2005-01-21,ILO,0.9159
2005-01-21,PAITA,-1.7039
2005-01-21,PISCO,0.9693
2005-01-21,SAN JOSE,0.6411
2005-01-21,TUMBES,0.0096
2005-01-22,CALLAO,-0.04
2005-01-22,CHICAMA,0.6
2005-01-22,CHIMBOTE,1.38
2005-01-22,ILO,0.5825
2005-01-22,PAITA,0.7628
2005-01-22,PISCO,1.2359
2005-01-22,SAN JOSE,0.4411
2005-01-22,TUMBES,0.4429
2005-01-23,CHICAMA,0.4
2005-01-23,HUACHO,-2.0775
2005-01-23,PAITA,-0.9372
2005-01-23,PISCO,0.8359
2005-01-23,SAN JOSE,0.4745
2005-01-24,CALLAO,0.46
2005-01-24,CHICAMA,-0.1
2005-01-24,CHIMBOTE,1.31
2005-01-24,HUACHO,-2.1775
2005-01-24,ILO,-0.3508
2005-01-24,PAITA,-0.4039
2005-01-24,PISCO,0.5359
2005-01-24,SAN JOSE,0.8745
2005-01-24,TUMBES,-0.3571
2005-01-25,CALLAO,0.53
2005-01-25,CHICAMA,0.3
2005-01-25,CHIMBOTE,1.44
2005-01-25,HUACHO,-2.2108
2005-01-25,ILO,-2.0841
2005-01-25,PAITA,-0.2039
2005-01-25,PISCO,1.1693
2005-01-25,SAN JOSE,0.3078
2005-01-25,TUMBES,-0.1237
2005-01-26,CALLAO,-0.27
2005-01-26,CHICAMA,0.0
2005-01-26,CHIMBOTE,0.72
2005-01-26,HUACHO,-2.1797
2005-01-26,ILO,-0.011
2005-01-26,PAITA,-1.5801
2005-01-26,PISCO,1.3807
2005-01-26,SAN JOSE,-0.1192
2005-01-26,TUMBES,0.286
2005-01-27,CALLAO,0.53
2005-01-27,CHICAMA,0.1
2005-01-27,CHIMBOTE,1.22
2005-01-27,HUACHO,-1.8463
2005-01-27,ILO,-1.811
2005-01-27,PAITA,-2.0468
2005-01-27,PISCO,1.7807
2005-01-27,SAN JOSE,-0.4526
2005-01-27,TUMBES,0.486
2005-01-28,CALLAO,2.06
2005-01-28,CHICAMA,0.2
2005-01-28,CHIMBOTE,0.85
2005-01-28,HUACHO,-2.313
2005-01-28,ILO,-1.9776
2005-01-28,PAITA,-1.6801
2005-01-28,PISCO,2.1474
2005-01-28,SAN JOSE,-0.4192
2005-01-28,TUMBES,0.786
2005-01-29,CALLAO,1.06
2005-01-29,CHICAMA,0.3
2005-01-29,CHIMBOTE,1.25
2005-01-29,ILO,-1.9776
2005-01-29,PAITA,-2.0135
2005-01-29,PISCO,1.6141
2005-01-29,SAN JOSE,-0.4859
2005-01-29,TUMBES,0.386
2005-01-30,CHICAMA,0.2
2005-01-30,HUACHO,-1.813
2005-01-30,PAITA,-1.9468
2005-01-30,PISCO,2.0474
2005-01-30,SAN JOSE,-0.5526
2005-01-31,CALLAO,1.96
2005-01-31,CHICAMA,0.0
2005-01-31,CHIMBOTE,-0.15
2005-01-31,HUACHO,-1.7991
2005-01-31,ILO,-2.3091
2005-01-31,PAITA,-2.1732
2005-01-31,PISCO,1.7565
2005-01-31,SAN JOSE,-0.5998
2005-01-31,TUMBES,0.4821
2005-02-01,CALLAO,2.09
2005-02-01,CHICAMA,-0.2
2005-02-01,CHIMBOTE,-0.05
2005-02-01,ILO,-2.1758
2005-02-01,PAITA,-3.1399
2005-02-01,PISCO,2.3565
2005-02-01,SAN JOSE,-0.4332
2005-02-01,TUMBES,0.6821
2005-02-02,CALLAO,0.56
2005-02-02,CHICAMA,-0.5
2005-02-02,CHIMBOTE,-0.28
2005-02-02,ILO,-1.2758
2005-02-02,PAITA,-3.4399
2005-02-02,PISCO,1.5898
2005-02-02,SAN JOSE,-0.7665
2005-02-02,TUMBES,0.3487
2005-02-03,CALLAO,0.03
2005-02-03,CHICAMA,-0.5
2005-02-03,CHIMBOTE,-0.42
2005-02-03,ILO,-1.0091
2005-02-03,PAITA,-1.6065
2005-02-03,PISCO,1.2565
2005-02-03,SAN JOSE,-0.7332
2005-02-03,TUMBES,0.1154
2005-02-04,CALLAO,-0.54
2005-02-04,CHICAMA,-0.4
2005-02-04,CHIMBOTE,0.32
2005-02-04,ILO,-1.1758
2005-02-04,PAITA,-1.3732
2005-02-04,PISCO,1.5231
2005-02-04,SAN JOSE,-0.4332
2005-02-04,TUMBES,-0.5179
2005-02-05,CALLAO,-0.66
2005-02-05,CHICAMA,-0.4
2005-02-05,CHIMBOTE,0.23
2005-02-05,ILO,-1.0214
2005-02-05,PAITA,-2.1164
2005-02-05,PISCO,1.2225
2005-02-05,SAN JOSE,-0.7356
2005-02-05,TUMBES,-0.6735
2005-02-06,CHICAMA,-0.2
2005-02-06,PAITA,-1.7831
2005-02-06,PISCO,1.4558
2005-02-06,SAN JOSE,-0.4023
2005-02-07,CALLAO,-0.34
2005-02-07,CHICAMA,0.0
2005-02-07,CHIMBOTE,-0.27
2005-02-07,ILO,-1.588
2005-02-07,PAITA,-0.7164
2005-02-07,PISCO,1.5891
2005-02-07,SAN JOSE,-0.8023
2005-02-07,TUMBES,0.1599
2005-02-08,CALLAO,-0.61
2005-02-08,CHICAMA,-0.1
2005-02-08,CHIMBOTE,0.1
2005-02-08,ILO,-1.988
2005-02-08,PAITA,-1.1164
2005-02-08,PISCO,1.1225
2005-02-08,SAN JOSE,-0.9023
2005-02-08,TUMBES,-0.0401
2005-02-09,CALLAO,-0.24
2005-02-09,CHICAMA,-0.1
2005-02-09,CHIMBOTE,0.27
2005-02-09,ILO,-2.088
2005-02-09,PAITA,-1.2164
2005-02-09,PISCO,1.4225
2005-02-09,SAN JOSE,-0.669
2005-02-09,TUMBES,-0.0068
2005-02-10,CALLAO,1.26
2005-02-10,CHICAMA,-0.3
2005-02-10,CHIMBOTE,0.3
2005-02-10,ILO,-2.1557
2005-02-10,PAITA,-1.7488
2005-02-10,PISCO,1.1645
2005-02-10,SAN JOSE,-1.0901
2005-02-10,TUMBES,-0.0215
2005-02-11,CALLAO,-0.04
2005-02-11,CHICAMA,-0.2
2005-02-11,CHIMBOTE,0.0
2005-02-11,ILO,-1.7557
2005-02-11,PAITA,-0.4488
2005-02-11,PISCO,1.7978
2005-02-11,SAN JOSE,-1.5567
2005-02-11,TUMBES,-0.1215
2005-02-12,CALLAO,0.16
2005-02-12,CHICAMA,-0.3
2005-02-12,CHIMBOTE,-0.04
2005-02-12,ILO,-1.9557
2005-02-12,PAITA,0.7178
2005-02-12,PISCO,2.1645
2005-02-12,SAN JOSE,-1.4567
2005-02-12,TUMBES,-0.6215
2005-02-13,CHICAMA,-0.1
2005-02-13,PAITA,1.5845
2005-02-13,PISCO,1.5645
2005-02-13,SAN JOSE,-1.3567
2005-02-14,CALLAO,-0.21
2005-02-14,CHICAMA,-0.2
2005-02-14,CHIMBOTE,-0.57
2005-02-14,ILO,-0.589
2005-02-14,PAITA,1.6178
2005-02-14,PISCO,1.5645
2005-02-14,SAN JOSE,-0.8234
2005-02-14,TUMBES,0.2118
2005-02-15,CALLAO,-1.04
2005-02-15,CHICAMA,-0.6
2005-02-15,CHIMBOTE,-0.5
2005-02-15,ILO,-1.0606
2005-02-15,PAITA,2.0226
2005-02-15,PISCO,1.2537
2005-02-15,SAN JOSE,-0.9991
2005-02-15,TUMBES,-2.2293
2005-02-16,CALLAO,0.49
2005-02-16,CHICAMA,-0.9
2005-02-16,CHIMBOTE,-0.2
2005-02-16,ILO,-1.2939
2005-02-16,PAITA,1.2226
2005-02-16,PISCO,1.3871
2005-02-16,SAN JOSE,-1.6324
2005-02-16,TUMBES,0.1374
2005-02-17,CALLAO,-0.31
2005-02-17,CHICAMA,-0.9
2005-02-17,CHIMBOTE,-0.13
2005-02-17,ILO,-1.3606
2005-02-17,PAITA,-0.7108
2005-02-17,PISCO,1.0871
2005-02-17,SAN JOSE,-1.0991
2005-02-17,TUMBES,0.1707
2005-02-18,CALLAO,-0.44
2005-02-18,CHICAMA,-1.0
2005-02-18,CHIMBOTE,0.17
2005-02-18,ILO,-0.8939
2005-02-18,PAITA,0.2226
2005-02-18,PISCO,1.3871
2005-02-18,SAN JOSE,-1.4324
2005-02-18,TUMBES,-0.4626
2005-02-19,CALLAO,-0.91
2005-02-19,CHICAMA,-1.0
2005-02-19,CHIMBOTE,-0.13
2005-02-19,ILO,-0.8939
2005-02-19,PAITA,-1.1191
2005-02-19,PISCO,1.1871
2005-02-19,SAN JOSE,-1.2657
2005-02-19,TUMBES,0.1707
2005-02-20,CALLAO,-1.24
2005-02-20,CHICAMA,-1.1
2005-02-20,PAITA,-0.4664
2005-02-20,PISCO,1.3424
2005-02-20,SAN JOSE,-1.446
2005-02-21,CALLAO,-0.94
2005-02-21,CHICAMA,-1.3
2005-02-21,CHIMBOTE,-0.71
2005-02-21,ILO,-1.6417
2005-02-21,PAITA,-0.2997
2005-02-21,PISCO,1.3091
2005-02-21,SAN JOSE,-1.446
2005-02-21,TUMBES,-0.1051
2005-02-22,CALLAO,-0.94
2005-02-22,CHICAMA,-0.9
2005-02-22,CHIMBOTE,-1.01
2005-02-22,ILO,0.7583
2005-02-22,PAITA,-0.8331
2005-02-22,PISCO,1.4758
2005-02-22,SAN JOSE,-0.9127
2005-02-22,TUMBES,0.2949
2005-02-23,CALLAO,-0.97
2005-02-23,CHICAMA,-0.6
2005-02-23,CHIMBOTE,-0.45
2005-02-23,ILO,1.5916
2005-02-23,PAITA,-1.6664
2005-02-23,PISCO,1.5424
2005-02-23,SAN JOSE,-0.3127
2005-02-23,TUMBES,0.3949
2005-02-24,CALLAO,-1.04
2005-02-24,CHICAMA,-0.4
2005-02-24,CHIMBOTE,-0.58
2005-02-24,ILO,1.025
2005-02-24,PAITA,-1.4664
2005-02-24,PISCO,1.4091
2005-02-24,SAN JOSE,-0.5794
2005-02-24,TUMBES,0.7616
2005-02-25,CALLAO,-1.37
2005-02-25,CHICAMA,-0.5
2005-02-25,CHIMBOTE,-0.47
2005-02-25,ILO,0.4345
2005-02-25,PAITA,-3.1458
2005-02-25,PISCO,0.7125
2005-02-25,SAN JOSE,-0.9032
2005-02-25,TUMBES,0.7914
2005-02-26,CALLAO,-1.04
2005-02-26,CHICAMA,-0.4
2005-02-26,CHIMBOTE,-0.6
2005-02-26,ILO,0.0345
2005-02-26,PAITA,-3.3125
2005-02-26,PISCO,0.8458
2005-02-26,SAN JOSE,-1.0699
2005-02-26,TUMBES,0.5914
2005-02-27,CHICAMA,-0.5
2005-02-27,PISCO,0.5791
2005-02-27,SAN JOSE,-1.1366
2005-02-28,CALLAO,-1.04
2005-02-28,CHICAMA,-0.5
2005-02-28,CHIMBOTE,-0.97
2005-02-28,ILO,-0.6322
2005-02-28,PAITA,-3.5125
2005-02-28,PISCO,0.8125
2005-02-28,SAN JOSE,-1.3032
2005-02-28,TUMBES,0.6581
2005-03-01,CALLAO,-0.37
2005-03-01,CHICAMA,-0.4
2005-03-01,CHIMBOTE,-0.67
2005-03-01,ILO,-1.9655
2005-03-01,PAITA,-3.2792
2005-03-01,PISCO,1.0125
2005-03-01,SAN JOSE,-1.9699
2005-03-01,TUMBES,-0.7086
2005-03-02,CALLAO,-1.28
2005-03-02,CHICAMA,-0.6
2005-03-02,CHIMBOTE,-0.33
2005-03-02,ILO,-1.9816
2005-03-02,PAITA,-2.9219
2005-03-02,PISCO,1.1333
2005-03-02,SAN JOSE,-2.0149
2005-03-02,TUMBES,-0.6898
2005-03-03,CALLAO,-1.48
2005-03-03,CHICAMA,-1.0
2005-03-03,CHIMBOTE,-0.53
2005-03-03,ILO,0.485
2005-03-03,PISCO,1.3666
2005-03-03,SAN JOSE,-2.4149
2005-03-03,TUMBES,-0.4565
2005-03-04,CALLAO,-1.44
2005-03-04,CHICAMA,-1.4
2005-03-04,CHIMBOTE,-1.27
2005-03-04,ILO,0.785
2005-03-04,PAITA,-3.2552
2005-03-04,PISCO,1.1333
2005-03-04,SAN JOSE,-2.3482
2005-03-04,TUMBES,-1.1898
2005-03-05,CALLAO,-0.91
2005-03-05,CHICAMA,-1.2
2005-03-05,CHIMBOTE,-1.23
2005-03-05,ILO,1.1184
2005-03-05,PAITA,-3.6886
2005-03-05,PISCO,1.2999
2005-03-05,SAN JOSE,-2.6149
2005-03-05,TUMBES,-0.8231
2005-03-06,CALLAO,-1.04
2005-03-06,CHICAMA,-1.3
2005-03-06,PAITA,-3.7219
2005-03-06,PISCO,1.4999
2005-03-06,SAN JOSE,-2.5816
2005-03-07,CALLAO,-0.92
2005-03-07,CHICAMA,-1.6
2005-03-07,CHIMBOTE,-1.53
2005-03-07,ILO,-1.5469
2005-03-07,PAITA,-4.2499
2005-03-07,PISCO,1.9144
2005-03-07,SAN JOSE,-2.6793
2005-03-07,TUMBES,-1.2305
2005-03-08,CALLAO,-1.02
2005-03-08,CHICAMA,-0.7
2005-03-08,CHIMBOTE,-1.1
2005-03-08,ILO,-0.4136
2005-03-08,PAITA,-1.5833
2005-03-08,PISCO,1.4144
2005-03-08,SAN JOSE,-2.8126
2005-03-08,TUMBES,-1.4639
2005-03-09,CALLAO,-0.42
2005-03-09,CHICAMA,-1.0
2005-03-09,CHIMBOTE,-0.53
2005-03-09,ILO,-1.4802
2005-03-09,PAITA,-1.3833
2005-03-09,PISCO,1.5144
2005-03-09,SAN JOSE,-2.046
2005-03-09,TUMBES,-1.5305
2005-03-10,CALLAO,0.62
2005-03-10,CHICAMA,-1.5
2005-03-10,CHIMBOTE,-0.93
2005-03-10,ILO,-1.6136
2005-03-10,PAITA,-0.0499
2005-03-10,PISCO,1.0144
2005-03-10,SAN JOSE,-2.3793
2005-03-10,TUMBES,-1.1639
2005-03-11,CALLAO,-0.08
2005-03-11,CHICAMA,-1.3
2005-03-11,CHIMBOTE,0.2
2005-03-11,ILO,-0.7802
2005-03-11,PAITA,0.2834
2005-03-11,PISCO,1.181
2005-03-11,SAN JOSE,-2.4126
2005-03-11,TUMBES,-1.1639
2005-03-12,CALLAO,-0.69
2005-03-12,CHICAMA,-1.6
2005-03-12,CHIMBOTE,-0.18
2005-03-12,ILO,-1.3251
2005-03-12,PAITA,-0.7099
2005-03-12,PISCO,1.878
